service_id,date,exception_type
0000001642023091120240611,20240106,2
0000001642023091120240611,20240208,1
0000001642023091120240611,20240209,1
0000001642023091120240611,20240210,1
0000001642023091120240611,20240212,1
0000001642023091120240611,20240213,1
0000001642023091120240611,20240328,1
0000001642023091120240611,20240329,1
0000001642023091120240611,20240330,1
0000001642023091120240611,20240401,2
0000001642023091120240611,20240402,1
0000001642023091120240611,20240425,2
0000001642023091120240611,20240501,2
